id,display name,username,weight
1396458429145878538,,_maximehamelin,1
1311135961825206273,,0xwiji,1
2205061716,,qlime5,1
1701995716174831620,,PhantomX899,1
1686147506491559936,,introsp3ctor,1
1523011878175264771,,snatly69,1
2973153603,,BTC_over_USD_03,1
1097098040886870017,,kinzflx,1
305864712,,NRGNFT,1
1398211510397247488,,PATTPATT419,1
1301028230489616389,,shravya365,1
23363961,,vinogradovk,1
24403688,,youssef_amrani,1
907343450806394880,,CryptoNostradd,1
1356194456479932420,,yanikschaffer,1
1264236261834780672,,BerrosJeremy,1
225712262,,jstacks___,1
1574411730318344192,,sharga0505,1
1765362151160528896,,Onto1621413,1
1589365968467279873,,Carpent83992632,1
1569878502589218816,,kentrance_,1
2778480162,,max_heap,1
483404307,,muslehNayesh,1
1590138875409670144,,polyoracle,1
1854889594237669376,,betawise_,1
1044956512941223937,,AryanMe_,1
899864970837377024,,ps_lusse,1
1582743150124072960,,JellyZhouishere,1
3453011069,,Solofunk30,1
855380439778836481,,0xlau_eth,1
1340551334500524034,,Danyal_kolivand,1
1532856271556292610,,hen_yea,1
1279415468529291264,,DeFiM81,1
992704262256852992,,TrustlessTooth,1
1795540071245873152,,Ponte_ai,1
1482063464373829635,,docteurlambda,1
127158410,,onlyoneneel,1
406318107,,iRohitsn,1
1523742775598067712,,poopinanon,1
1744512255729815552,,Cryptoghostetf,1
1752256295720165376,,AtlasRif369,1
1304490190384357376,,LucasStettner,1
1790196957194907648,,nolongerviabl,1
1704539368512253952,,Web3Malola,1
1107335734753722368,,PapaPapaDoc,1
1615153610047848448,,VirtualBacon0x,1
1396256923062657027,,0xsiven,1
1298687140533080064,,0101Sikret,1
903672163386900481,,mseimran,1
981929378757201922,,electroXts,1
1356786476172869634,,bagsley_,1
1364331238836887552,,0xGostak,1
939986521762992129,,llol_andrew,1
970291450125537280,,newcoin_nco,1
1346781184471265280,,SavageHodlFck,1
1468009901041594370,,didier_lopes,1
1984791,,mikeyanderson,1
1394322270,,Procrypt,1
1410169975638200322,,0xRak,1
1408126941882945540,,wasHAPInen,1
757937859730952200,,prastutkumar,1
1083124637737705472,,talhaatta_,1
112204750,,suhasbonageri,1
1763563853198049280,,ThorBtc,1
1758403011431604224,,cryptcha79,1
2148671508,,ziikkykrd,1
854000068357234688,,SatoshiSniper_,1
567697727,,BillyDishman,1
409360813,,lordcannasapien,1
1438172614560780289,,larrythecat28,1
1406390719003074561,,eden_holdings,1
1411266868468350980,,Workisatalent,1
1462215597203214336,,buxord,1
1474572451946270722,,joetherabbit,1
1432793525876404225,,ApacheKid3,1
725623180119949312,,Yisus_69_,1
766397175630794752,,Hanrgb,1
1253355168780992514,,manuesa_,1
1872729066593308672,,Shogun__base,1
1641837872712908800,,JohannLachat,1
967029293124669442,,impliedval,1
1493410506236956678,,notYourBananaa,1
1415138089467408384,,GMoni731,1
1273419793,,houihoui_,1
1390552058944802817,,arlan_hamilton,1
950042844491730949,,Umranbasha1976,1
224986128,,GainerStalder,1
956821015,,benzion_b,1
1360600279591256066,,MrLam02,1
279074225,,fregbd,1
1862433847415062528,,Crypto_tauruss,1
1365748169917759499,,GamPops,1
3081854445,,dariusrugys,1
200110760,,akanoms_eth,1
381725624,,jik_wtf,1
1770459397703208960,,0xDroz,1
98328140,,binuts,1
1497474626288508928,,BarbaVision,1
1513178812321783837,,JoGmlK3,1
1753148207784194048,,NakaMining,1
67574741,,gotorosario,1
989491522918932482,,CryptoGemstone,1
1247430400378429440,,Chris_Insights,1
4674007159,,StargazeCap,1
737125958671425536,,arnav_vohra,1
1546143348993449986,,Aswaak60,1
976209078883115008,,fat_mac2,1
1138499946682998784,,teegeedingdong,1
3636501922,,immo_lamine,1
3184634430,,NickDunford84,1
1490760042303393795,,NewrealityV,1
194123607,,Hope2be3,1
1372688443734564866,,Zu_Hub,1
1495516130517164047,,OlivierAllair10,1
319372364,,D_VID_N_GOLIATH,1
117185394,,JOEATANG,1
1875092297312047104,,tardyonthemoon,1
1237615372813004800,,nykeknowscrypto,1
1419285986291421188,,codeisnotlaw,1
1163784684,,LoicPillon,1
1484536109074104325,,Ojas_88,1
1457667289571024902,,OrgeLrd,1
1724102344399261696,,ca_amst,1
1448565545515765765,,Moeller1286,1
1522137275307823104,,0x___Brick,1
306431296,,macroarb,1
1318440083989561344,,elixir_0x,1
1814593504137650178,,iamroyalty911,1
1869124502,,Stack_Coins,1
826594950666080256,,syzhaoo,1
947923397190832130,,T_o_k_e_m_,1
2839206038,,jlow7865,1
1240722694724870146,,0xcindyv,1
3033720324,,aishaman_,1
1141879901194260480,,0xHoodlum,1
1337812801285328896,,GurtejGill67,1
1651671740333060096,,shiny_shiba_,1
1475823630227746819,,dipbetter,1
741625306742673408,,JoeMayne14,1
2500523563,,kavourias,1
80170185,,jayclaytons,1
74196243,,sweethouselady,1
3639089533,,zcthemoon,1
882208826614743040,,BadCeasar,1
1429515705444077572,,CryptoMcDreamy,1
41577241,,vaNtastiq420,1
22560199,,witconomist,1
1668461891285577729,,Digikap33,1
1363247996205289478,,tulipxbt,1
1606555857214324736,,biggiecapital,1
113960166,,deLarg0,1
1442465638983761925,,iksoor_,1
1452979796145840140,,0xYelf,1
1777791111940956160,,hodleren,1
1514860129916633088,,sol2soil,1
1483420953820418048,,Gojo_Research,1
1261128545721413632,,programmarchy,1
1124639710092124162,,epe89041561,1
1451850006051246083,,cryptologychain,1
1513105791800291332,,0xpol06,1
1874729697851973632,,Nav0x1,1
1283461502477926402,,yekiM_o,1
897646095987204096,,0xJackLee,1
1586680277954400256,,SpongeCrypto_,1
889980997,,DpCve,1
33544284,,MARSR00MS,1
2295118656,,lawrence_tilli,1
112509659,,chainyoda,1
1417606512600571909,,thelastknown_,1
1862134575163490304,,nanostrategies,1
1863118079091486720,,Beau1229896,1
1145814546315141120,,a_galunov,1
1475939907046625287,,internlprimate,1
1099721538633453569,,FutureTrade123,1
4534589428,,vatsalshah01,1
2799949501,,amirhouieh,1
908349398,,SarunasLegeckas,1
1436689450633891841,,de_ryd,1
3913591347,,dreaminglucid22,1
1523400646451515392,,SnowSoftwareGuy,1
1353573840899608579,,zeckxyz,1
1639232548164485123,,huytrnh203,1
26762430,,HubbardStrat,1
1313893124838690816,,HazardzistaAA,1
1473362553006960643,,ADuzduran,1
989401695435321344,,0xYakumo,1
220306279,,hypnodron,1
20394854,,mangoelvis,1
1662155601793646594,,WarriorSoul8888,1
1472593640203907073,,BMTbbb,1
1230259564769091591,,_CCTTM,1
1442870456554426373,,0xjune_,1
1260999405106331649,,DannyDBsur,1
1454718754588438529,,schniib,1
2590678590,,the_mattyk,1
718437801742725120,,kirk_eacc,1
1380884041700892674,,pathofz,1
1261442732,,baalatejakataru,1
987061550245732353,,drwwlsh,1
1347528564992782338,,mariuslsmith,1
761881200575320064,,bdmason3,1
1240304099398205443,,cryptualize,1
1358178605101174785,,stebco_eth,1
580996923,,AlphaSniper_,1
587315946,,QiaoLiang3,1
1478406963176169475,,worrun8,1
1418762476250963969,,PenskeFile_,1
1474175815428579333,,AlexeyevnaKotov,1
1414671192204660738,,realmtbman,1
1780653997126221824,,oli_innerworks,1
1295114899912155136,,chikieyo,1
1455738701263278082,,myles_b22,1
1560846794317250562,,OreoDunker69,1
951915308,,SchreckReports,1
130114644,,sean4269,1
1106911009862795265,,0xfab_eth,1
396045469,,BarrySilbert,1
1458420169102041089,,AMICONOSTRO420,1
1115657905762590721,,santoretech,1
1373238224,,cnmtennis16,1
1550522920530747392,,ejectlvl,1
1861612213573767168,,Skullhunterz_,1
951765466921521152,,blockhash7,1
1551621232038117377,,0x3van,1
1364284212124213250,,taoaist,1
1871186446935322624,,XSpeed_Walker,1
1488893546539143168,,Mathis_btc,1
1809627789596979201,,0x_141d,1
1729234315161047041,,JackalCapital,1
1328744653122834443,,alina_chagovec,1
1073070918417567744,,Knaht_Uoy,1
1484901307261534216,,RaasJamane,1
932132544056778752,,ThPrnnlPhlsph,1
1427049092572598272,,RealEasyE1111,1
356156803,,KaitoYukiRs,1
1170684041248628736,,0xadriamasnou,1
631089043,,_enjay420,1
1345491816196567041,,FutureM53439001,1
1752275862320467968,,0xkhun_,1
1460876945902616576,,azmeta2,1
1441640636688441354,,wayfinder888,1
1766197775136350208,,Fulldegeneth,1
157511554,,Spoz4,1
1250498597684215810,,oranj0x,1
1443138410571395073,,whiskoy_eth,1
1861449013914169344,,Dukester1411,1
394876726,,pierre_vannier,1
1371148264171569154,,cvotrades,1
1669695526973894660,,0xHeatt,1
374072240,,marcPelosi,1
1450863126329450503,,hulknobanner,1
817703280,,yuzu_nova,1
1042932910435688449,,guywithaphone4,1
1128231212,,jpegstrader,1
722796482135527424,,FefeDemeny,1
242457920,,bobreddik,1
1706903920822386688,,ridewithlimi,1
1802284221219721216,,LexisAlmanack,1
29261771,,thevraa,1
3872828417,,EpicBird3,1
1720098095017701376,,gamabutokichiri,1
1217935705197797376,,Trenchbagger,1
948974801737134080,,Crypto_McKenna,1
1293607362037776386,,Crypt0TT,1
766310155,,0xhimanshu,1
1497073961456259084,,BertyBoi520,1
814329458677030912,,AndrewY30367384,1
1858123484439740416,,thestrateg53679,1
1312909853531222019,,apescanread,1
1252076821006303232,,IdrtZaky,1
370536231,,iwilleditso,1
1309984445378764800,,spankybumps,1
397571608,,Shiretowndown,1
1687778206571528192,,0xca0,1
1476940577132486656,,Amartweet,1
118687499,,tones1h,1
1912602722,,hooe9212,1
406563623,,jdonz28,1
2312190788,,arthur_hyper88,1
363214418,,SaneAFInAmerica,1
45754401,,oliverbeavers,1
4381086554,,marston122,1
2249186018,,DeFiDaniel,1
1810099184881815552,,vandonSOR,1
1102413598612221957,,ObiElledge,1
1434033513024483329,,p2epapi,1
1602055612090793987,,Crypto001001,1
1450645045225435139,,0xJampo,1
1805442796360548355,,h_midori,1
586222852,,klazizpro,1
1686059667342999562,,jovelDFS,1
169163425,,geoist_,1
446619230,,Seanski_Mandude,1
1426732252768182281,,notthreadguy,1
904085853592543234,,bryptographic,1
3166953201,,VanessaGrellet_,1
1806025834991640576,,MartinIKrylov,1
1015426487183278082,,felipexbt,1
1855259303332175872,,KK_CKH,1
1495930310696988673,,antichrisdoteth,1
1377105502551740428,,hushuole,1
970329144457351168,,TopTradersbyTV,1
108878985,,HeyVixon,1
1314537561193406474,,LaquaviusThe2nd,1
1269405168325410816,,trimtabtrader,1
1361323828086009856,,WinstonMoments,1
965914406289723397,,dhanibanne,1
1458612441232068608,,sean_0213,1
2769699584,,0x0funky,1
2564343854,,nahoo_cat,1
705153151616180224,,AlecReiss,1
266100827,,mkchang304,1
1435115665174581251,,Dincocoin,1
1596546817461657600,,0xpigpig,1
1847183435758292992,,NeeaVentures,1
1742127092110639104,,BullishBits,1
42657111,,Goedsmoeds,1
463702971,,Jgvks666,1
1284692208331952129,,dvlpmntl,1
902822790,,luciaq84,1
1297672856457736193,,johnhu432,1
1388949065749172228,,JiroNFT,1
1372440849393479681,,Ocean202005,1
1726246289820549120,,Andreas36E,1
1105130898104696834,,LONGFuT_,1
1527925741773459456,,GH_Excellence,1
22714667,,SBVR_Truth,1
1009318555811221504,,Loki_Zeng,1
321562086,,shardulbansal,1
1859621558081167360,,gatewaytodomain,1
1153611792477802497,,pestosex,1
1784724674397511680,,CryptoMonger762,1
1777277192587939840,,Norawang929,1
3409386573,,gham1lt0n,1
2286125847,,kiraftw92,1
1633683238072856577,,RadeLab2,1
1372683132948865026,,Hedge_Driver,1
767183,,bendiken,1
2863304209,,Tusharguptaa,1
1100765785297960963,,mohsincsv,1
1444589769745440771,,bedoulefou,1
420725750,,LF335271,1
213504360,,azternomic,1
1515267787559936000,,cryptoANNN,1
321665196,,1dangerz0ne,1
97728804,,BenHolfeld,1
951746268551942144,,marcarcher8,1
1734731050314543104,,MrCryptoHog,1
949969752281133056,,GeekyCoinLord,1
1811717452004491267,,BRC20Memes,1
1178640283652767745,,AlgodTrading,1
403893999,,Val4930,1
16255297,,sladex17,1
1649429382006558727,,Stevenw3b,1
1351587829982273536,,Momofxxk,1
549808687,,ImTripleN,1
1465355451412131841,,Sulu0x,1
507337880,,Ekonomeest,1
1094039834,,realcryptoHB,1
157933825,,panosmek,1
991331006518087680,,hob0tnica,1
124252163,,marceldiepstra,1
1527672260533813251,,EEsedgars,1
801930372443492356,,investing1984,1
1688691125811302400,,0xInverse,1
262764995,,Capetlevrai,1
1736969553731571712,,dolomite_intern,1
30806268,,OmarNassarEsq,1
114798857,,kandarp86,1
1476972352596586498,,Kominski777,1
1210400329,,impvlse,1
1463256588718804992,,TZULOUD,1
875459877388210176,,mrrose__,1
1466127492176044035,,CryptoSam01,1
1639515713235996672,,salmondota,1
1767722015824179201,,ChetChestwhale,1
422674419,,TGuntenaar,1
1462853533334585345,,0xFernandeS,1
1244419549337878528,,greenstar_block,1
1173210577658793986,,wenqian47766426,1
1526301573516754946,,DcentralizedRob,1
1615776866983448576,,SavvyAlexLumley,1
1568650434394333186,,rgs_jack,1
1593150805661474816,,jb250250,1
1618772993949274117,,ApuShroomCycle,1
850695326532911105,,jim_paleo,1
1372905525839601666,,3DMax_Virtuals,1
2972404437,,ClaudiuCrtt,1
1384555689843040259,,SolProfessor565,1
2964350816,,hand_wang,1
11046582,,deepu_k,1
1790475707178524672,,underNodes,1
43721928,,tejasvimohanram,1
1387136672765292550,,rf_ape_,1
158038118,,gucceed,1
582980292,,KODOTHH,1
1252734024629567488,,robdoit,1
550368303,,ccerrato147,1
1318513329875333120,,edgecrumble,1
929264241806270464,,blockwizard1232,1
1300161641976397824,,NFT_Hype,1
1001483294112911360,,LarchiPelle,1
279771929,,montaukhouse,1
1470047475872538626,,changala_f,1
969946670913019904,,No_man_one,1
1496125360651608065,,JEGfineart,1
19171315,,jcarterwil,1
819039,,gbertb,1
4374800358,,alpha46837867,1
1286655267359268870,,mrdyycq,1
1374728452960571397,,TiborCitadel,1
1402931410801889281,,genesis6974,1
17595439,,chr1sa,1
1638167291119697927,,Thnayeem360,1
821459046591037442,,Oxydo11,1
1518690322347433984,,charlesgtbd,1
1427658348955062278,,OnyshchukInvest,1
1712635686006714368,,Specter_of_Sojo,1
1356434692346572803,,TAO_King01,1
924305453512830976,,NextCashFR,1
1392124799615488002,,ccaldas_,1
1297716938542583808,,LinkedEric,1
1756795985697579008,,Ersa948,1
1639664483323740161,,AreumAnn153250,1
1196950099,,MomoBigIcy,1
1752433698119520256,,ietjetcg,1
1506847493090205697,,0xHerald,1
1341743343638855681,,ash_crypto88,1
1742716482906144768,,EuphoriCrypto,1
4732630202,,dlwlsl0122,1
1730882336948887552,,Gojodiary,1
20391251,,hjortureh,1
2740598146,,last_din0xaur,1
1280944259449810945,,amp_xbt,1
43050619,,bag3Lb0y,1
1606189858380140545,,Degen_Casey,1
1352089119334281216,,SmallCapScience,1
1404421006396112899,,CortexMind,1
1324744401843822592,,akimgue,1
1582803906765037568,,litigiouspeepop,1
1759597440598970369,,AKarim0101,1
1852587320010248192,,edogawa4599,1
940165249440792576,,bonnazhu,1
1594582655110348800,,ClimberX13,1
1213038371175464960,,0xaegon_nft,1
1765110308979474432,,polinochkaoops,1
1869200517920129024,,_redteam_,1
1393843043179110403,,RWA_studio,1
2894237111,,luckysnow0509,1
1304855794492551175,,puregainlord,1
2407339897,,mountainclimbe,1
1494283501495107585,,Crypto_Aeon7,1
1232517837966782464,,Not_Bhavin,1
1281521441025011715,,0xGuava,1
1556538913048731648,,_no_plan_b_,1
180147895,,lethrolenti,1
318606968,,d_fins,1
1472795217824985089,,Quirintas,1
75267053,,G4SP4RD,1
1466743206763184134,,Dean90207996,1
1340689907195420674,,0xshabby,1
1376910209096945665,,Rationalape1,1
1526398453177516032,,B5L0WK5Y,1
1621330040326868992,,Aus_Dave_BTC,1
1380592833309081608,,KingKongShearer,1
1359302651444404225,,LordLoreGalore,1
2606127016,,VegasDood702,1
854440111169253377,,gui__dec,1
1011505985796571136,,TonyBetW,1
1519075795393826818,,MetaMan_X,1
1793229550219911168,,BrokenPeck,1
1685598156028051457,,Future24146,1
4231232403,,OnChainAlex,1
1011691236,,DeFifutures,1
511243975,,jrbanksjr,1
1068858908645752832,,ticotic_123,1
567518894,,maze__xx,1
1114299998743736320,,zWllCCX,1
1340766790444589070,,candjaonchain,1
258032124,,ChiefScientist,1
2479270561,,boris_sky,1
1406254915421278216,,tutang_eth,1
1355928280105439235,,EmersonDickie,1
2984002949,,Axou4469,1
1868067677773737984,,Tradfi2Defi_,1
21105833,,hauskatt,1
1708450861892935680,,JoshPayne825889,1
1864195727141810176,,JamesDaybyDay,1
1701613355771850753,,0xTuDudes,1
1846732504268521472,,V4Binks,1
1202759790478286848,,coGenerative,1
1772842744622538753,,TAOlie_SOL,1
3064194705,,i_shaix,1
217715290,,janaka___,1
1377527148215300097,,metavers3d,1
2187144417,,JenniferOvat,1
72637232,,kdimes00,1
3324233993,,Rivotrilnft,1
886029627386245120,,Lance_rrr,1
1353005434811117570,,sgd96_,1
1650378544999186432,,jasm_eth,1
1069293493472894976,,omniuo,1
1734356843861004288,,CryptoSabotage,1
1005106476,,LowcapGatsby,1
2741101530,,silhntr,1
17369405,,hatzlacha222,1
1310527224387375104,,RillestThe,1
2357369534,,cryptoolddog88,1
1545303035815284736,,pepe_suprem3,1
1218211881502093312,,Hombreai,1
1278869835691069440,,DittoJoBrr,1
91970828,,sapkarthik,1
1690759007269445632,,basilda_a,1
813509210193338368,,john_ofc8,1
288127240,,AbraFab,1
260004063,,BigDawgWooof,1
1495542183285469184,,broke0x,1
257447091,,BoydyGunz,1
1487395527931142147,,UtilityChad,1
1395987024050417669,,ponzisaur,1
1214946118720770049,,crycrybemi,1
2314050560,,duckjuice101,1
87476977,,0xHarryWeb3,1
1502150088847552514,,nerdnuts,1
2272512974,,shadow_bummer,1
1029343530,,ccchan0707,1
1584575135859838977,,btchydra187,1
1532732772850323456,,RyanBequette,1
293333683,,edward_web3,1
1554073526872711168,,nikotesla30,1
269330130,,mbutton,1
1472700797678989328,,GuuGod777,1
3557004079,,Cameron_Dennis_,1
1520009828910915585,,Leo_dard,1
2842889144,,leonardokoomen,1
1836809506900099072,,swolwifsol,1
2674452692,,ClayOglesby,1
1556959653719724032,,nghoangdai58,1
1779520376092966912,,jelko___,1
703330140844068865,,0xWonk,1
2359670943,,printxbt,1
998253492887158784,,kevinle_bw,1
1406137294877245443,,skyrooster303,1
1865822931005366272,,latentholdings,1
2837697705,,KakoiVostorg,1
1380255332212039682,,CoinMasterX,1
1272684777620062208,,RyseEth,1
1622715393805615114,,kokoro_distord,1
1461248283238535170,,CryptoSaheb,1
1291634287821959169,,dydymoon1,1
1329025419228704770,,Vimana1337,1
17219461,,aabugosh,1
1288225604,,schorgie30,1
1544736534980489216,,Kcorstor,1
1244706933950611456,,Kirobi12,1
1400795876260450314,,CryptoVou,1
1597466835796254721,,VZhijie,1
1849171266608955392,,finnjclancy,1
326544880,,JarrettVaughan,1
1311735312905691137,,levelsdennis,1
3180340615,,_princefefar,1
1556897649605083137,,DaBlueMagic,1
1450973549930364932,,NourB71,1
6036422,,jimihendrixlive,1
273863116,,JasperSmmer,1
1306098667951136768,,altcoinchadd,1
1804261276203520005,,steezycore,1
964232343509700608,,OnchainGuru420,1
1393371613014368262,,Gawdering,1
140016378,,antoniosejas,1
1547192685903093760,,leevvmedical,1
4759159579,,degenpiratelife,1
1486964475261374464,,jtguibas,1
1739347261866274816,,egill_orpheus,1
1358965472591564806,,ok_b00mr,1
1151386746535522304,,Nme1ess2,1
1358087840538652673,,lexilier_,1
1387595416104054787,,Misonomics,1
2499858535,,Mickaelzfr,1
82791241,,0rxbt,1
43156757,,dpod52,1
1264757240457814018,,samrags_,1
1751234382084329473,,gotlstai,1
1054226372,,co_norm,1
1260896975941181440,,Bitcoineo,1
933230844855992320,,BFronos,1
1296142203257905152,,hansupermanz,1
1195325610312138752,,Joe_XRP_XLM,1
1351087425938980866,,yikesawjeez,1
1342279856642547712,,BlockchainVolk,1
1851865607790292992,,DegenVirtu37801,1
1478373959741677574,,wnmnsr,1
1128467833405497345,,Truth939,1
938910022859476994,,cryptodjobbo,1
794290603152572416,,hankai1998,1
1007679632299233281,,Ray_scale,1
117859941,,SamGiber,1
1519553600779071488,,AltiusSemper,1
1215285004877492225,,fullportmo,1
1461771370199719942,,SnakePlisken42,1
700750004143566848,,iruletrenches,1
1866513455798206464,,taononymouse,1
1387846241988534272,,nexosynths,1
1605613659245477888,,chrisandreola,1
1597257798068637697,,Xianbao_QIAN,1
178269854,,justsayuluvjo,1
746831490844073985,,Matt_Kotnik,1
783214767364190209,,HunterGuy102,1
1455072898809360384,,PureResearchX,1
3311450603,,Biceptual__,1
555158350,,NFT5lut,1
757555088,,latamplus,1
255881203,,__kfm__,1
636079859,,Bart6821,1
1650067004097740802,,Msdms99,1
1280679843869286401,,PerKmon,1
60022147,,GaryLachance,1
1708046194667401216,,0x_ntv,1
1154952834372100096,,Okery123,1
2634615179,,nomaxishit,1
1575301365483868160,,tomhueskes,1
1353414587446657024,,electrowl,1
1428636787900043268,,cryptopaul99,1
1435949041708412934,,tugot17,1
6693642,,bradblanks,1
1209028384262475776,,BossLibertarian,1
715307448173637632,,simonwins28,1
14135357,,persontoy,1
1355573852701655041,,renkotrader631,1
1429192255277989892,,ethermage,1
1917551070,,cryptopian001,1
113154276,,jurajselep,1
1385473250268893184,,0xTangle,1
1393580355593117703,,MaschSama,1
274098473,,epcamtap,1
270836386,,TigerZtyle,1
73315292,,Jology13,1
1346768126952820737,,_beneran_,1
1347913709486809088,,cschenks1,1
1608079108293918722,,tayyyllloor,1
1359935588477128707,,swflnizzy,1
468662874,,rcch365,1
31041088,,MPH82,1
1639716189642317825,,User78717c,1
3178325152,,0xjims_,1
1408329917717225478,,mananabot,1
1749844492533026817,,0xShunnn,1
1672286238085115910,,ycao01,1
1629909532775178241,,DarthTraderzzz,1
1723851428324847616,,BBh130631247059,1
1525506251014164480,,BoucanC0,1
3183246206,,DennyDaMenace,1
387976826,,sunnyraycom,1
1680834349384474624,,Micah483,1
1623936796345376769,,ijaeseo06561285,1
1110104723246514176,,vitalik_boberin,1
14450551,,richinspiration,1
1522724781971460097,,KingNerb,1
1470810837266976768,,cover_michel,1
1500966909768081409,,shockingClit,1
1448724388975714309,,CoinbaseDad,1
64975799,,PabloAvalanche,1
1330999283072569345,,MiloLW92,1
1491135777266454535,,mrluciousfox,1
889455645837201409,,bitcoinPalmer,1
1559964032844668928,,Mr_Roundry,1
1149558016137551873,,Arrickles,1
3000619020,,devdaddybtc,1
1295099412780183552,,DefiOmega,1
964768702964092928,,AnblkcL,1
1863263725811060736,,seraphagent,1
15027696,,jason21000000,1
345291212,,jjefjj,1
24149857,,GoldenBars,1
279587354,,Chillisock7,1
15110771,,siddharths,1
1457062771309301763,,FabKat7,1
859754066985005061,,Stackin_Sats,1
1393294317532422145,,pierregiannone,1
875874373294366720,,AlexanderBelog2,1
941633906142601216,,kiiirazz,1
394802897,,RyanSlavin,1
1357974068566372353,,barrybutterhand,1
3115706728,,ExitLiquidity24,1
601183952,,gamblers99,1
1617594776404242432,,Nabilg923,1
113496976,,TNeckPenguin,1
2779513155,,ferbscuz,1
1540731209176711169,,metavalues0,1
1399776707213770754,,petekang3,1
1508702795624591363,,GMGoz1x,1
1586501381371973632,,Xorbtc,1
1788925440155082752,,quantum_degen,1
1021791985315799042,,1_dejamine,1
1692054495503794176,,rosey_cross,1
824639603978096640,,qiqileyuan,1
3228646143,,thisisindeed,1
554852087,,Capt_howard,1
3058609211,,MugurelBirliba,1
1405113174911766529,,alice_und_bob,1
424838667,,cyy7025219,1
2716735049,,RickNormandy,1
777857303357771776,,sidelined_cap,1
1400625745550925830,,712jefferson,1
4920186276,,Ren_leilei,1
943733762340167681,,pachakroma,1
1448624066340929539,,Will_4_Am,1
1466325898395734017,,TristanSeisa,1
1175650198116347904,,alfaketchum,1
15282290,,pkashi,1
1642479790153187331,,Immanochda,1
1739622878205878272,,0xEthanH,1
1449930497065291776,,OAlsta,1
1366903043283894276,,lush_lyfe1111,1
1381401888734773250,,cryptosparc,1
623054853,,imJimThomas,1
1522309288315830272,,LitCandle69,1
2271455085,,zeancharlie,1
1733229487548989440,,namoray_dev,1
1418302308962627586,,beuswhale,1
1581026069188075520,,PhysicsGarden,1
1456744165090344962,,DangerMouse_888,1
2359261733,,__VDEO__,1
1263801120591187968,,The_Wok_,1
566328201,,SingularityOfD,1
1294649723320664064,,StratAlchemy,1
1652712052354588673,,CryptoTiMb3R,1
1591503461048254470,,0x13Rembrandt,1
965406758649737217,,Fibonathicc,1
15217179,,amitsiwal,1
1691840003360587776,,bdmusic1978,1
1771921175234433024,,misunders_tao,1
1751563177391763456,,_AaronDiaz,1
759682272723369984,,MantaRiccardo,1
1184819943482822656,,kingjunkie1st,1
1830651718897463296,,capitify,1
989935171,,cheIseaF_C,1
173301215,,HanniboolDefi,1
1390579874943750150,,qoowoo12,1
1362735290079711233,,bez88881,1
1271112800522420224,,alexspike5,1
82796013,,richmetax3,1
1250077167343620101,,TomaHok54252320,1
327925877,,portosalte,1
41315479,,1ntegrity,1
1649446865476222978,,chinesesoldier,1
546985151,,PeterKimFrank,1
929502975168536577,,Sergiohead3,1
879319557424295936,,jarrad_mckay,1
1434212180354818054,,Ava_Grayce_X,1
1103772900,,TziokasV,1
945330842481524737,,MickeyXviruS,1
2675873394,,abt_walker,1
934766546513203201,,TheProfitMaker2,1
1637763260500803586,,Little_Dogx,1
791840604833484801,,urclavicle,1
948814404807663616,,Robellion23,1
1520169872986189825,,BrockThrasher2,1
1071819903353610240,,cryptosamuraai,1
32702555,,_CryptoCoccus_,1
2340493201,,twillz24,1
917113657443672064,,JakeSummer69,1
1590717439494352896,,JayCart23860905,1
1300253587772121088,,JustaDolphin42,1
1720431814362206208,,traderb89,1
1718253075927011328,,CryptoM_7777,1
1014638497515352064,,apehammer,1
1682036960607764481,,TamankaNgaru,1
1143455282,,u_dannyu007,1
174071373,,freaknjoe,1
1889873574,,agcouda1,1
54522435,,thai85,1
469916441,,nath_simard,1
10750962,,0x_johnw,1
2407493366,,LostinCrypto,1
1688347314862395392,,PlexStyx,1
2194105249,,famer_dy,1
4842134147,,MOLVI_Y3,1
920785531478462464,,ELONDONGKONG,1
1505947840367177729,,EtherWizz_,1
1154414041131081730,,king_caco,1
1314838519,,Charlie_Scott22,1
1635204841390882816,,goatfurr,1
1420807796384223240,,MarsXalted,1
1327493862055620609,,0xLahey,1
500087509,,no1_SmoothBrain,1
630235849,,Nyarlatotep69,1
438756605,,FreakinFrick,1
398674304,,ReliableNarr,1
28139602,,Swamination,1
220776867,,prdctnomics,1
1383823789306236935,,TeeGen32,1
52332515,,rog911turbo,1
1367069086254051334,,AlexandrWilder,1
3403899959,,saberarch666,1
1654506617348534274,,TomFastlane,1
1428161353965993991,,heider891,1
1860503587769479168,,QuantumJoe_,1
1142897938475212800,,CryptoDona7,1
1692603344886300672,,Crypto_Oracle_J,1
1806371269606023169,,LordTakezo,1
1726665380205105152,,Leblanco369,1
1483545906263859203,,Kafkasl_1234567,1
1485903884396957696,,allinbittensor,1
1390291277699297282,,Hunter_Xai,1
226509208,,AmadeusVidet,1
1393641442355056646,,drawingContext,1
1597616754716557312,,oneMorNada,1
1762599610101424128,,The_Dowser42,1
468302146,,Trondhavdahl,1
1239544292747722752,,SiepmannThomas,1
952475300243292161,,DailyLowlights,1
1498666710202818571,,iixxyyid,1
1695725743521878016,,krys_aug,1
1463710105644539911,,TonyTrader13,1
1338442720163983360,,bitcoingem2,1
957842208144572416,,rukurukurukuruk,1
1005442985088208896,,AbdullahJamill,1
1662217131440627714,,Ludwiggg1428991,1
1461163023079464960,,Lo0warrior,1
